image,height,width,person_id,body_bbox_x1,body_bbox_y1,body_bbox_x2,body_bbox_y2,arousal,valence,dominance,Disconnection,Doubt/Confusion,Fatigue,Pain,Disquietment,Annoyance,others,adhd_emotion
COCO_train2014_000000075637.jpg,332,500,0,57,64,349,331,7.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000267774.jpg,427,640,0,250,82,385,260,7.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000242457.jpg,347,500,0,232,30,360,246,8.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000496383.jpg,449,640,0,256,64,548,443,4.0,5.0,7.0,1,0,1,0,0,0,0,1
COCO_train2014_000000246390.jpg,452,640,0,131,30,345,448,6.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000036816.jpg,427,640,0,331,144,510,374,9.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000143559.jpg,426,640,0,191,175,340,383,8.0,9.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000512346.jpg,427,640,0,107,75,255,389,10.0,7.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000354794.jpg,359,640,0,211,38,436,357,8.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000526778.jpg,439,640,0,158,38,480,340,8.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000021900.jpg,427,640,0,253,14,353,263,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000500954.jpg,427,640,0,434,72,612,369,8.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000330677.jpg,480,640,0,447,156,567,472,8.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000511357.jpg,356,500,0,320,57,456,345,3.0,4.0,4.0,1,0,0,0,0,0,0,1
COCO_train2014_000000205564.jpg,480,640,0,361,145,477,446,4.0,8.0,5.0,0,0,0,0,0,0,1,0
frame_cr2dynpkp7n26vb7.jpg,451,639,0,155,187,352,450,2.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000109078.jpg,375,500,0,30,53,181,286,7.0,7.0,7.0,0,0,0,0,0,0,1,0
sun_acqvqzdbndqcqnqn.jpg,397,283,0,104,5,282,397,5.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000061780.jpg,333,500,0,298,19,458,205,4.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000147347.jpg,399,640,0,144,164,260,359,6.0,4.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000190732.jpg,337,504,0,71,28,359,332,9.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000466054.jpg,640,639,0,75,322,189,613,8.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000223139.jpg,426,640,0,163,112,396,269,9.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000277406.jpg,640,426,0,163,93,348,419,2.0,3.0,3.0,0,0,0,0,0,0,1,0
frame_1yvm7j8st8suls8j.jpg,1200,1600,0,488,553,688,861,2.0,5.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000135604.jpg,427,640,0,455,38,554,338,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000570225.jpg,480,640,0,298,155,513,330,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000260025.jpg,640,624,0,201,112,413,537,7.0,7.0,8.0,0,0,0,0,0,0,1,0
frame_8z43cqszseg5ws9c.jpg,320,450,0,176,6,449,309,2.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000574829.jpg,480,640,0,17,132,418,472,4.0,8.0,6.0,0,0,0,0,0,0,1,0
b3x4mxxqnzrmefi0jy.jpg,381,600,0,1,2,442,381,4.0,4.0,6.0,0,1,0,0,0,0,1,1
COCO_train2014_000000369557.jpg,415,640,0,154,18,300,383,8.0,8.0,8.0,0,0,0,0,0,0,1,0
frame_jvxzv07vu7ad4gzl.jpg,387,634,0,341,106,422,303,6.0,5.0,3.0,0,0,0,0,0,0,1,0
COCO_val2014_000000032577.jpg,375,500,0,72,95,194,287,9.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000031915.jpg,223,640,0,133,29,313,201,8.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000115930.jpg,361,640,0,274,102,377,360,4.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_8yy3uy3ctona3i16.jpg,667,1000,0,301,390,422,544,7.0,4.0,9.0,0,0,0,0,0,0,1,0
COCO_val2014_000000474078.jpg,480,640,0,238,291,404,453,8.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000114414.jpg,334,500,0,77,147,194,325,9.0,6.0,10.0,0,0,0,0,0,0,1,0
9o0e55sbun60umuxd5.jpg,400,730,0,280,2,710,399,4.0,4.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000015897.jpg,277,500,0,75,18,259,248,4.0,7.0,4.0,1,0,0,0,0,0,0,1
COCO_train2014_000000153224.jpg,426,640,0,301,142,437,321,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000102184.jpg,386,640,0,367,131,517,297,8.0,6.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000216899.jpg,640,640,0,216,79,502,405,7.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000019786.jpg,375,500,0,250,16,479,371,8.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000394415.jpg,375,500,0,193,108,324,370,6.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000229159.jpg,480,640,0,296,160,476,368,9.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000235299.jpg,480,640,0,31,18,587,476,4.0,4.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000048014.jpg,427,640,0,218,25,322,316,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000314968.jpg,335,640,0,237,70,401,233,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000544607.jpg,426,640,0,185,72,276,347,10.0,4.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000488346.jpg,480,640,0,120,92,516,472,10.0,6.0,8.0,0,0,0,0,0,0,1,0
frame_gx9rlowaorn6uvq7.jpg,927,569,0,98,5,433,893,4.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000436685.jpg,427,640,0,307,107,456,369,10.0,5.0,10.0,0,0,0,0,0,0,1,0
frame_a4o6kwlfk9y69c59.jpg,603,900,0,121,142,234,398,7.0,7.0,6.0,0,0,0,0,0,0,1,0
frame_12jqoanxgfuumr4b.jpg,1800,2700,0,1948,410,2132,942,6.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000087040.jpg,612,612,0,180,123,350,554,8.0,7.0,1.0,0,0,0,0,0,0,1,0
COCO_train2014_000000392222.jpg,426,640,0,447,95,542,387,8.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000404194.jpg,487,640,0,128,186,320,467,5.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000008520.jpg,640,478,0,325,93,442,319,3.0,2.0,3.0,0,0,0,0,0,1,0,1
COCO_train2014_000000168865.jpg,480,640,0,38,83,309,356,5.0,5.0,6.0,0,0,0,0,0,0,1,0
sun_aejvjzvrjjjehjnq.jpg,280,450,0,200,37,311,228,4.0,6.0,7.0,0,0,0,0,0,0,1,0
sun_atfeohhwoluvrdyp.jpg,426,568,0,339,157,499,313,6.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000480538.jpg,426,640,0,142,90,266,398,8.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000480472.jpg,375,500,0,157,25,310,257,2.0,7.0,9.0,0,0,0,0,0,0,1,0
dzgd47s8gphnvix1et.jpg,400,300,0,32,31,267,398,4.0,4.0,4.0,0,0,0,1,0,0,0,1
frame_ivfv1x55yo7e35rb.jpg,600,800,0,565,44,786,599,5.0,7.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000483156.jpg,427,640,0,186,148,310,417,4.0,5.0,7.0,0,0,0,0,0,0,1,0
frame_jdnvt9vg9b05ntie.jpg,957,1300,0,127,250,452,665,6.0,7.0,5.0,0,0,0,0,0,0,1,0
frame_58nqgjyy2fi0qd1j.jpg,425,472,0,64,12,367,345,7.0,7.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000289816.jpg,640,623,0,295,224,563,608,9.0,4.0,3.0,0,0,0,0,0,0,1,0
COCO_val2014_000000185956.jpg,426,640,0,371,274,545,407,5.0,5.0,6.0,0,0,0,0,0,0,1,0
frame_510nmcp12j3wnfg0.jpg,800,600,0,38,75,391,549,4.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000561856.jpg,332,500,0,347,99,474,302,7.0,6.0,7.0,1,0,0,0,0,0,0,1
COCO_val2014_000000103855.jpg,480,640,0,117,72,317,416,6.0,6.0,7.0,0,0,1,0,0,0,1,1
COCO_train2014_000000292898.jpg,428,640,0,211,57,478,423,5.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_crm00nw8mlysevoz.jpg,584,1280,0,1134,242,1234,483,5.0,5.0,4.0,1,0,0,0,0,0,0,1
COCO_train2014_000000454878.jpg,478,640,0,204,124,353,389,9.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000151353.jpg,427,640,0,40,74,186,356,7.0,6.0,8.0,0,0,0,0,1,0,1,1
frame_i5en96c3vn4k1wqr.jpg,1300,957,0,141,434,322,1025,7.0,8.0,7.0,0,0,0,0,0,0,1,0
sun_aabfwjjrigojioyo.jpg,426,568,0,379,163,483,344,5.0,7.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000509030.jpg,427,640,0,129,60,230,284,3.0,4.0,1.0,0,0,0,0,0,0,1,0
COCO_train2014_000000481920.jpg,427,640,0,62,160,181,367,7.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_8211ju0h6jdgv4u1.jpg,377,630,0,125,6,352,247,,,,0,0,0,0,0,0,1,0
frame_h22x62l4t4rsf3iy.jpg,366,650,0,114,83,209,291,4.0,4.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000397772.jpg,427,640,0,244,89,351,297,10.0,6.0,10.0,0,0,0,0,0,0,1,0
frame_gxlkof6rdo4xasmz.jpg,425,450,0,22,140,336,414,,,,0,0,0,0,0,0,1,0
frame_7ijs2w0q2mmojydz.jpg,552,980,0,839,151,938,306,8.0,4.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000232676.jpg,480,640,0,237,5,617,479,8.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_60srdql63t3qf0xu.jpg,853,1280,0,105,16,641,561,4.0,7.0,6.0,0,0,0,0,0,0,1,0
frame_jzt3egk2iock6pb0.jpg,480,852,0,378,44,594,389,6.0,6.0,4.0,0,0,0,0,0,0,1,0
frame_0wchl1mw3wd3jd9g.jpg,2250,3000,0,1848,1369,2212,1827,2.0,5.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000005385.jpg,480,640,0,138,125,314,342,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000112478.jpg,480,640,0,452,204,566,451,8.0,7.0,7.0,0,0,0,0,0,0,1,0
frame_4642cl0l174q6qwh.jpg,750,1000,0,598,121,759,722,5.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000438762.jpg,478,640,0,207,105,443,338,7.0,5.0,7.0,0,0,0,0,0,0,1,0
frame_7q3suf7g678yz8g2.jpg,956,1300,0,152,55,665,688,6.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000556955.jpg,496,640,0,119,27,430,411,10.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000548844.jpg,426,640,0,168,87,331,304,9.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_6ia9q1khenpuf814.jpg,320,450,0,33,26,390,292,1.0,6.0,7.0,0,0,1,0,0,0,1,1
frame_blzd0txfxsdjmlxf.jpg,1390,1300,0,313,259,1079,1065,6.0,7.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000240057.jpg,517,640,0,292,11,631,412,5.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_aerd8ow0jtfwnt0x.jpg,1333,2000,0,177,269,416,672,3.0,5.0,4.0,0,0,0,0,0,0,1,0
frame_d8pkcap950m6w7el.jpg,630,960,0,342,84,829,618,8.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000044795.jpg,426,640,0,191,52,440,400,9.0,6.0,9.0,0,0,0,0,0,0,1,0
frame_1eut62yc8xvl8j7k.jpg,866,1300,0,717,113,1243,846,2.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000088168.jpg,436,640,0,171,56,411,388,7.0,5.0,8.0,0,0,0,0,0,0,1,0
dzhob8z0se8dzyrqbe.jpg,362,644,0,254,1,643,352,7.0,3.0,7.0,0,0,0,1,0,0,1,1
frame_8por7pjy3j2f74ia.jpg,439,659,0,231,137,548,435,8.0,8.0,9.0,0,0,0,0,0,0,1,0
COCO_val2014_000000466986.jpg,478,640,0,235,155,466,438,6.0,8.0,6.0,0,0,0,0,0,0,1,0
frame_ihdzmridwoetc6h1.jpg,640,425,0,54,16,374,458,3.0,7.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000493699.jpg,427,640,0,119,69,264,385,2.0,4.0,1.0,0,0,0,0,0,0,1,0
COCO_val2014_000000132931.jpg,427,640,0,317,64,448,356,6.0,7.0,7.0,0,0,0,0,0,0,1,0
f30ns74m5j2m6ytlky.jpg,282,425,0,119,2,415,289,7.0,3.0,6.0,0,0,0,0,0,0,1,0
frame_hp0ujlxfatijvu4t.jpg,428,600,0,125,44,369,427,3.0,6.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000325685.jpg,482,640,0,179,45,493,475,8.0,7.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000471927.jpg,600,600,0,173,12,328,411,4.0,5.0,4.0,1,0,1,0,0,0,1,1
COCO_train2014_000000480313.jpg,480,640,0,156,8,577,471,6.0,7.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000070600.jpg,427,640,0,246,118,360,358,4.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000184493.jpg,457,640,0,207,20,618,387,6.0,8.0,6.0,0,0,1,0,1,0,0,1
frame_3bz61884f9m2i1zm.jpg,336,634,0,359,55,525,335,6.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_187g858p6ku5cdwy.jpg,2448,3264,0,52,1714,636,2419,6.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000253031.jpg,480,640,0,266,176,420,398,7.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000374597.jpg,460,640,0,484,255,628,453,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000259443.jpg,360,640,0,183,27,304,356,2.0,9.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000347524.jpg,358,500,0,108,121,184,315,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000564799.jpg,480,640,0,178,26,428,383,4.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_3sd7q0ivzn63ksaa.jpg,360,480,0,116,129,302,350,3.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000481355.jpg,428,640,0,394,89,589,398,3.0,5.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000081294.jpg,480,640,0,30,65,387,472,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000060647.jpg,428,640,0,398,145,574,345,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000483833.jpg,333,500,0,84,52,190,206,7.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_ked4or8s5kxo9uc4.jpg,1600,1600,0,986,989,1409,1525,3.0,4.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000299738.jpg,426,640,0,203,80,478,415,6.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000492625.jpg,478,640,0,9,39,180,379,4.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000048531.jpg,427,640,0,218,85,321,398,8.0,5.0,8.0,0,0,0,0,0,0,1,0
frame_dudd2hwg3cvixovn.jpg,1280,960,0,202,243,587,1178,4.0,7.0,7.0,0,0,0,0,0,0,1,0
frame_45188gkupg9ojcb7.jpg,640,640,0,0,471,47,556,6.0,7.0,6.0,1,0,0,0,0,0,0,1
COCO_val2014_000000248235.jpg,480,640,0,10,93,394,472,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000078517.jpg,375,500,0,278,143,440,333,7.0,6.0,7.0,0,1,0,0,0,0,1,1
COCO_val2014_000000175863.jpg,640,480,0,166,91,283,365,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000379136.jpg,428,640,0,45,100,295,394,8.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000103870.jpg,480,640,0,130,108,378,363,4.0,8.0,9.0,0,0,0,0,0,0,1,0
frame_gaw0e1eouzzxkclu.jpg,1000,1506,0,766,425,1039,824,5.0,7.0,6.0,0,0,0,0,0,0,1,0
frame_5tyzaee4zeggs8ct.jpg,433,433,0,43,99,138,414,5.0,9.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000177938.jpg,640,480,0,224,73,425,452,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000581789.jpg,423,640,0,109,60,578,418,4.0,5.0,6.0,0,0,0,0,0,0,1,0
frame_gtajerhvmg01fjro.jpg,2256,1496,0,1,318,289,1374,4.0,4.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000200001.jpg,640,427,0,49,95,283,309,9.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000446827.jpg,339,500,0,340,52,457,215,7.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000463640.jpg,640,615,0,209,84,407,451,7.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000124723.jpg,480,640,0,161,51,420,427,8.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000027364.jpg,425,640,0,375,40,536,420,9.0,6.0,10.0,0,0,0,0,0,0,1,0
COCO_val2014_000000519529.jpg,359,640,0,513,101,617,351,3.0,4.0,5.0,1,0,0,0,0,0,0,1
frame_g08t19t3fhx98qv8.jpg,359,640,0,194,6,542,355,5.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000123306.jpg,426,640,0,105,19,364,301,8.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000193110.jpg,612,612,0,151,137,465,568,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000540466.jpg,427,640,0,435,183,627,369,5.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000153669.jpg,427,640,0,341,55,557,403,8.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000570709.jpg,480,640,0,75,171,177,471,4.0,6.0,8.0,0,0,0,0,0,0,1,0
frame_b3scwbpkfqpjavs2.jpg,480,852,0,542,147,591,285,3.0,5.0,3.0,0,0,0,0,0,0,1,0
frame_im02ntoio4lcoudm.jpg,957,1300,0,951,116,1105,442,3.0,5.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000109778.jpg,480,640,0,30,235,246,450,4.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000389743.jpg,480,640,0,268,39,492,479,8.0,7.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000053360.jpg,427,640,0,226,102,345,386,4.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000274839.jpg,427,640,0,42,132,359,421,7.0,6.0,5.0,0,0,0,0,1,0,1,1
frame_3os99dn8er6x5wti.jpg,470,300,0,77,160,170,407,6.0,7.0,6.0,0,1,0,0,0,0,1,1
COCO_train2014_000000506880.jpg,424,640,0,375,63,557,413,8.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000564952.jpg,375,500,0,14,42,228,374,8.0,9.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000492284.jpg,480,640,0,363,20,591,474,6.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000224596.jpg,514,640,0,252,161,447,433,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000466196.jpg,426,640,0,182,5,420,325,7.0,6.0,8.0,0,0,0,0,0,0,1,0
frame_kigvcch507p952d9.jpg,528,940,0,424,252,659,482,6.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000006293.jpg,640,427,0,155,140,272,347,7.0,7.0,7.0,0,0,0,0,0,0,1,0
frame_i16hfxoqcn67g8m5.jpg,342,610,0,140,139,485,336,5.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000548209.jpg,375,500,0,167,61,296,221,6.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000205756.jpg,427,640,0,126,112,337,387,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000229075.jpg,375,500,0,37,125,193,277,6.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000351193.jpg,480,640,0,284,157,429,391,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000547258.jpg,426,640,0,339,62,463,321,9.0,7.0,9.0,0,0,0,0,0,0,1,0
frame_i69d01pg3ymt3qwj.jpg,666,1000,0,24,193,367,657,4.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000364535.jpg,640,479,0,25,49,173,329,9.0,9.0,8.0,0,0,0,0,0,0,1,0
sun_aazyarazogyqnprd.jpg,250,250,0,134,129,214,236,4.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000507927.jpg,427,640,0,230,136,412,422,8.0,6.0,7.0,1,0,0,0,0,0,0,1
COCO_train2014_000000241208.jpg,480,640,0,65,179,220,400,6.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000074127.jpg,480,640,0,209,83,348,478,4.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000166657.jpg,424,640,0,170,6,294,323,4.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000070014.jpg,338,640,0,300,90,453,237,9.0,7.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000382081.jpg,480,640,0,28,78,264,479,4.0,7.0,7.0,0,0,0,0,0,0,1,0
frame_dstunb47ncykd4ia.jpg,465,620,0,341,112,602,464,6.0,4.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000403271.jpg,427,640,0,218,150,442,426,6.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000045146.jpg,428,640,0,122,103,255,351,8.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000471410.jpg,298,448,0,146,51,420,292,8.0,4.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000129871.jpg,480,640,0,459,72,592,290,4.0,8.0,6.0,0,0,0,0,0,0,1,0
frame_dt8dt0957suxeikv.jpg,800,1066,0,85,373,191,578,7.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000096596.jpg,427,640,0,221,26,453,416,6.0,7.0,1.0,0,0,0,0,0,0,1,0
COCO_val2014_000000051314.jpg,480,640,0,227,37,444,342,9.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000160968.jpg,474,640,0,74,79,236,473,4.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_16pntfiytupc7ija.jpg,540,960,0,686,50,829,414,4.0,4.0,9.0,0,0,0,0,0,0,1,0
COCO_val2014_000000558635.jpg,480,640,0,239,120,358,368,6.0,7.0,7.0,0,1,1,0,0,0,1,1
COCO_val2014_000000521943.jpg,468,640,0,328,147,488,441,6.0,5.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000266311.jpg,521,640,0,97,46,355,447,8.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000131245.jpg,417,640,0,264,74,414,354,5.0,6.0,6.0,0,0,0,0,1,1,1,1
COCO_val2014_000000570632.jpg,640,426,0,88,52,298,409,6.0,5.0,5.0,0,0,1,0,1,0,0,1
COCO_train2014_000000157020.jpg,480,640,0,9,34,285,460,6.0,3.0,7.0,0,0,0,0,0,0,1,0
frame_eqieof60bqf0irro.jpg,350,525,0,364,109,431,178,8.0,4.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000390963.jpg,480,640,0,124,118,322,473,4.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000187072.jpg,480,640,0,473,67,615,472,8.0,7.0,8.0,0,0,0,0,0,0,1,0
g6ic2rihk9g63m51h7.jpg,183,300,0,55,15,192,178,7.0,4.0,5.0,0,0,0,0,0,1,1,1
COCO_train2014_000000537304.jpg,425,640,0,322,7,496,424,5.0,9.0,8.0,0,0,0,0,0,0,1,0
frame_dxdj1i69q4sy0xwi.jpg,438,780,0,399,88,601,437,2.0,5.0,9.0,0,0,0,0,0,0,1,0
frame_jewzaroui1mqjczx.jpg,447,640,0,71,56,407,442,3.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000560943.jpg,480,640,0,317,84,462,325,4.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000501665.jpg,480,640,0,84,162,218,441,2.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_6t7htld8ot5eyn71.jpg,380,650,0,541,200,648,371,,,,0,0,0,0,0,0,1,0
COCO_train2014_000000091149.jpg,424,640,0,217,100,443,422,7.0,6.0,7.0,0,0,0,0,0,0,1,0
eji8kqj204bif0h313.jpg,249,448,0,79,1,389,249,4.0,1.0,3.0,0,0,0,0,0,0,1,0
frame_luwb08a7wt6h8l40.jpg,800,530,0,159,27,529,658,3.0,6.0,5.0,1,0,0,0,0,0,1,1
COCO_train2014_000000322220.jpg,427,640,0,234,181,353,419,9.0,5.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000117121.jpg,427,640,0,161,83,312,337,9.0,8.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000417350.jpg,468,640,0,303,183,455,418,5.0,5.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000255925.jpg,480,640,0,404,179,579,405,9.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000563364.jpg,373,640,0,500,20,587,249,4.0,8.0,7.0,0,0,0,0,1,0,0,1
sun_cctsbovvkqbwpxgn.jpg,4368,2912,0,661,128,2156,4266,5.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000476468.jpg,640,640,0,247,189,442,541,8.0,8.0,8.0,0,0,0,0,0,0,1,0
frame_a0n5pqx3mjqedycw.jpg,480,852,0,165,296,201,372,6.0,6.0,4.0,1,0,0,0,0,0,0,1
COCO_train2014_000000436302.jpg,426,640,0,161,21,400,420,6.0,5.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000498492.jpg,480,640,0,358,75,453,342,5.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000269829.jpg,426,640,0,466,88,626,344,4.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000048684.jpg,480,640,0,443,34,589,295,4.0,7.0,6.0,0,0,0,0,0,0,1,0
